No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
32903,2013,10,2,22,46.0,7,12.0,1018.0,cv,2.67,0,0
32904,2013,10,2,23,41.0,7,12.0,1018.0,cv,3.56,0,0
32910,2013,10,3,5,43.0,5,8.0,1018.0,cv,0.89,0,0
32911,2013,10,3,6,36.0,6,8.0,1019.0,cv,1.34,0,0
32912,2013,10,3,7,36.0,7,9.0,1019.0,cv,2.23,0,0
32914,2013,10,3,9,48.0,6,16.0,1021.0,cv,1.79,0,0
32922,2013,10,3,17,65.0,10,20.0,1016.0,cv,0.89,0,0
32927,2013,10,3,22,55.0,10,15.0,1017.0,cv,0.89,0,0
32929,2013,10,4,0,40.0,9,13.0,1016.0,cv,0.89,0,0
32931,2013,10,4,2,58.0,11,14.0,1015.0,cv,0.45,0,0
32932,2013,10,4,3,55.0,11,14.0,1015.0,cv,1.34,0,0
32933,2013,10,4,4,58.0,10,13.0,1014.0,cv,2.23,0,0
32936,2013,10,4,7,75.0,10,12.0,1014.0,cv,0.89,0,0
32940,2013,10,4,11,127.0,10,19.0,1014.0,cv,0.89,0,0
32948,2013,10,4,19,214.0,13,17.0,1013.0,cv,0.89,0,0
32951,2013,10,4,22,388.0,12,15.0,1015.0,cv,0.89,0,0
32952,2013,10,4,23,403.0,12,14.0,1015.0,cv,1.78,0,0
32956,2013,10,5,3,346.0,11,13.0,1016.0,cv,0.89,0,0
32957,2013,10,5,4,319.0,11,13.0,1016.0,cv,1.34,0,0
32958,2013,10,5,5,282.0,11,13.0,1017.0,cv,1.79,0,0
32960,2013,10,5,7,294.0,10,12.0,1018.0,cv,0.89,0,0
32962,2013,10,5,9,322.0,13,16.0,1020.0,cv,0.89,0,0
32963,2013,10,5,10,308.0,12,19.0,1020.0,cv,1.78,0,0
32971,2013,10,5,18,255.0,13,19.0,1020.0,cv,0.89,0,0
32974,2013,10,5,21,337.0,13,16.0,1022.0,cv,0.45,0,0
32978,2013,10,6,1,365.0,12,14.0,1023.0,cv,0.89,0,0
32979,2013,10,6,2,320.0,12,14.0,1023.0,cv,1.34,0,0
32980,2013,10,6,3,278.0,12,13.0,1023.0,cv,1.79,0,0
32981,2013,10,6,4,244.0,11,13.0,1023.0,cv,2.68,0,0
32983,2013,10,6,6,252.0,10,12.0,1023.0,cv,0.89,0,0
32985,2013,10,6,8,260.0,12,14.0,1024.0,cv,0.89,0,0
32986,2013,10,6,9,229.0,13,15.0,1024.0,cv,1.78,0,1
32987,2013,10,6,10,143.0,14,15.0,1024.0,cv,2.67,0,0
32988,2013,10,6,11,147.0,14,16.0,1024.0,cv,3.56,0,0
32990,2013,10,6,13,171.0,14,20.0,1022.0,cv,1.79,0,0
32991,2013,10,6,14,168.0,14,20.0,1022.0,cv,2.68,0,0
32992,2013,10,6,15,183.0,14,21.0,1021.0,cv,3.57,0,0
32993,2013,10,6,16,179.0,14,21.0,1020.0,cv,4.46,0,0
32994,2013,10,6,17,185.0,14,21.0,1020.0,cv,4.91,0,0
32996,2013,10,6,19,188.0,13,17.0,1020.0,cv,0.89,0,0
32997,2013,10,6,20,206.0,14,16.0,1021.0,cv,1.34,0,0
32999,2013,10,6,22,205.0,13,15.0,1021.0,cv,0.89,0,0
33003,2013,10,7,2,192.0,12,14.0,1021.0,cv,0.89,0,0
33018,2013,10,7,17,17.0,4,21.0,1021.0,cv,0.89,0,0
33019,2013,10,7,18,24.0,5,19.0,1022.0,cv,1.34,0,0
33023,2013,10,7,22,86.0,11,16.0,1024.0,cv,0.89,0,0
33024,2013,10,7,23,77.0,12,16.0,1024.0,cv,1.78,0,0
33025,2013,10,8,0,76.0,12,16.0,1024.0,cv,2.67,0,0
33027,2013,10,8,2,66.0,12,16.0,1024.0,cv,0.89,0,0
33028,2013,10,8,3,32.0,12,15.0,1023.0,cv,1.78,0,0
33030,2013,10,8,5,38.0,7,14.0,1023.0,cv,0.89,0,0
33031,2013,10,8,6,55.0,7,13.0,1023.0,cv,1.78,0,0
33032,2013,10,8,7,49.0,8,13.0,1023.0,cv,2.23,0,0
33033,2013,10,8,8,43.0,8,15.0,1023.0,cv,3.12,0,0
33034,2013,10,8,9,42.0,8,17.0,1023.0,cv,4.01,0,0
33045,2013,10,8,20,95.0,9,15.0,1015.0,cv,0.89,0,0
33050,2013,10,9,1,98.0,9,13.0,1013.0,cv,0.89,0,0
33054,2013,10,9,5,92.0,8,11.0,1012.0,cv,0.89,0,0
33057,2013,10,9,8,113.0,10,13.0,1013.0,cv,0.89,0,0
33060,2013,10,9,11,112.0,10,15.0,1012.0,cv,0.89,0,0
33063,2013,10,9,14,148.0,11,19.0,1009.0,cv,0.89,0,0
33064,2013,10,9,15,176.0,11,20.0,1009.0,cv,1.78,0,0
33070,2013,10,9,21,226.0,11,15.0,1009.0,cv,0.89,0,0
33071,2013,10,9,22,224.0,11,14.0,1008.0,cv,1.78,0,0
33072,2013,10,9,23,247.0,11,14.0,1008.0,cv,2.67,0,0
33075,2013,10,10,2,203.0,11,14.0,1006.0,cv,0.89,0,0
33077,2013,10,10,4,203.0,11,14.0,1006.0,cv,0.89,0,0
33080,2013,10,10,7,205.0,11,14.0,1007.0,cv,0.89,0,0
33097,2013,10,11,0,22.0,-1,12.0,1015.0,cv,1.79,0,0
33098,2013,10,11,1,23.0,2,10.0,1015.0,cv,2.68,0,0
33100,2013,10,11,3,19.0,3,9.0,1015.0,cv,0.89,0,0
33103,2013,10,11,6,25.0,3,8.0,1016.0,cv,0.89,0,0
33105,2013,10,11,8,46.0,4,13.0,1017.0,cv,0.89,0,0
33107,2013,10,11,10,45.0,3,18.0,1017.0,cv,0.89,0,0
33110,2013,10,11,13,38.0,-1,22.0,1014.0,cv,3.13,0,0
33114,2013,10,11,17,64.0,3,20.0,1013.0,cv,0.89,0,0
33118,2013,10,11,21,149.0,6,14.0,1016.0,cv,0.89,0,0
33119,2013,10,11,22,158.0,7,12.0,1016.0,cv,1.78,0,0
33137,2013,10,12,16,82.0,3,21.0,1016.0,cv,0.89,0,0
33138,2013,10,12,17,84.0,5,20.0,1016.0,cv,1.78,0,0
33139,2013,10,12,18,59.0,8,18.0,1016.0,cv,2.67,0,0
33140,2013,10,12,19,65.0,9,18.0,1017.0,cv,3.56,0,0
33141,2013,10,12,20,81.0,10,17.0,1017.0,cv,4.45,0,0
33142,2013,10,12,21,106.0,9,17.0,1018.0,cv,5.34,0,0
33147,2013,10,13,2,48.0,5,17.0,1018.0,cv,0.89,0,0
33156,2013,10,13,11,46.0,8,15.0,1020.0,cv,0.89,0,0
33157,2013,10,13,12,57.0,9,15.0,1019.0,cv,1.78,0,0
33159,2013,10,13,14,61.0,9,15.0,1018.0,cv,0.89,0,0
33163,2013,10,13,18,70.0,10,15.0,1018.0,cv,0.89,0,0
33165,2013,10,13,20,59.0,10,14.0,1019.0,cv,0.89,0,0
33166,2013,10,13,21,59.0,10,14.0,1019.0,cv,1.78,0,0
33168,2013,10,13,23,73.0,10,14.0,1020.0,cv,0.89,0,1
33169,2013,10,14,0,86.0,11,14.0,1019.0,cv,1.78,0,0
33187,2013,10,14,18,16.0,-7,11.0,1029.0,cv,0.89,0,0
33188,2013,10,14,19,28.0,-3,8.0,1030.0,cv,1.78,0,0
33189,2013,10,14,20,22.0,-1,6.0,1031.0,cv,2.67,0,0
33190,2013,10,14,21,27.0,-1,5.0,1032.0,cv,3.56,0,0
33195,2013,10,15,2,5.0,-3,3.0,1033.0,cv,0.89,0,0
33199,2013,10,15,6,8.0,-5,2.0,1033.0,cv,0.89,0,0
33206,2013,10,15,13,12.0,-12,16.0,1029.0,cv,0.89,0,0
33207,2013,10,15,14,8.0,-12,17.0,1028.0,cv,2.68,0,0
33209,2013,10,15,16,17.0,-14,17.0,1027.0,cv,1.79,0,0
33215,2013,10,15,22,59.0,-1,6.0,1027.0,cv,0.89,0,0
33216,2013,10,15,23,60.0,0,5.0,1027.0,cv,1.78,0,0
33217,2013,10,16,0,67.0,-1,4.0,1027.0,cv,2.67,0,0
33229,2013,10,16,12,43.0,-6,19.0,1025.0,cv,0.89,0,0
33230,2013,10,16,13,40.0,-9,20.0,1024.0,cv,4.02,0,0
33231,2013,10,16,14,29.0,-10,21.0,1023.0,cv,4.91,0,0
33241,2013,10,17,0,174.0,3,8.0,1025.0,cv,0.89,0,0
33243,2013,10,17,2,179.0,2,6.0,1026.0,cv,0.89,0,0
33244,2013,10,17,3,169.0,2,6.0,1026.0,cv,1.78,0,0
33246,2013,10,17,5,163.0,2,5.0,1026.0,cv,0.89,0,0
33249,2013,10,17,8,98.0,4,7.0,1028.0,cv,0.89,0,0
33250,2013,10,17,9,113.0,4,10.0,1028.0,cv,1.78,0,0
33262,2013,10,17,21,189.0,4,9.0,1025.0,cv,0.89,0,0
33269,2013,10,18,4,282.0,3,6.0,1025.0,cv,0.45,0,0
33270,2013,10,18,5,259.0,3,6.0,1025.0,cv,1.34,0,0
33271,2013,10,18,6,244.0,2,5.0,1026.0,cv,1.79,0,0
33272,2013,10,18,7,227.0,3,5.0,1026.0,cv,2.24,0,0
33273,2013,10,18,8,235.0,5,8.0,1027.0,cv,3.13,0,0
33275,2013,10,18,10,247.0,4,12.0,1026.0,cv,0.89,0,0
33276,2013,10,18,11,226.0,4,14.0,1026.0,cv,1.78,0,0
33284,2013,10,18,19,251.0,6,12.0,1023.0,cv,0.89,0,0
33285,2013,10,18,20,271.0,7,12.0,1023.0,cv,1.78,0,0
33286,2013,10,18,21,302.0,7,11.0,1024.0,cv,2.23,0,0
33288,2013,10,18,23,277.0,7,12.0,1024.0,cv,0.89,0,0
33290,2013,10,19,1,263.0,7,12.0,1024.0,cv,0.89,0,0
33315,2013,10,20,2,20.0,-1,7.0,1026.0,cv,0.89,0,0
33324,2013,10,20,11,18.0,-5,17.0,1026.0,cv,1.79,0,0
33325,2013,10,20,12,17.0,-5,18.0,1025.0,cv,3.58,0,0
33328,2013,10,20,15,18.0,-7,20.0,1023.0,cv,0.89,0,0
33335,2013,10,20,22,55.0,-1,11.0,1023.0,cv,0.89,0,0
33336,2013,10,20,23,57.0,1,8.0,1023.0,cv,1.78,0,0
33337,2013,10,21,0,66.0,2,8.0,1023.0,cv,2.67,0,0
33338,2013,10,21,1,70.0,2,7.0,1024.0,cv,3.56,0,0
33339,2013,10,21,2,90.0,2,5.0,1024.0,cv,4.01,0,0
33340,2013,10,21,3,113.0,2,6.0,1023.0,cv,4.46,0,0
33341,2013,10,21,4,114.0,2,5.0,1023.0,cv,4.91,0,0
33343,2013,10,21,6,99.0,2,5.0,1023.0,cv,0.45,0,0
33344,2013,10,21,7,97.0,2,6.0,1023.0,cv,1.34,0,0
33345,2013,10,21,8,89.0,3,8.0,1024.0,cv,2.23,0,0
33346,2013,10,21,9,82.0,2,10.0,1024.0,cv,3.12,0,0
33347,2013,10,21,10,92.0,2,13.0,1024.0,cv,4.01,0,0
33348,2013,10,21,11,115.0,2,15.0,1024.0,cv,4.9,0,0
33355,2013,10,21,18,69.0,3,13.0,1022.0,cv,0.45,0,0
33357,2013,10,21,20,93.0,4,10.0,1023.0,cv,0.89,0,0
33358,2013,10,21,21,122.0,4,9.0,1023.0,cv,1.78,0,0
33363,2013,10,22,2,143.0,2,6.0,1024.0,cv,0.89,0,0
33364,2013,10,22,3,141.0,2,6.0,1024.0,cv,1.78,0,0
33366,2013,10,22,5,187.0,2,6.0,1023.0,cv,0.89,0,0
33367,2013,10,22,6,193.0,2,5.0,1024.0,cv,1.34,0,0
33368,2013,10,22,7,184.0,2,5.0,1024.0,cv,2.23,0,0
33370,2013,10,22,9,182.0,4,10.0,1025.0,cv,0.89,0,0
33378,2013,10,22,17,148.0,7,16.0,1018.0,cv,0.89,0,0
33381,2013,10,22,20,95.0,8,11.0,1020.0,cv,0.89,0,2
33415,2013,10,24,6,14.0,-10,3.0,1027.0,cv,0.89,0,0
33416,2013,10,24,7,21.0,-6,2.0,1028.0,cv,1.78,0,0
33417,2013,10,24,8,25.0,-8,7.0,1028.0,cv,2.23,0,0
33418,2013,10,24,9,18.0,-10,8.0,1028.0,cv,4.02,0,0
33447,2013,10,25,14,26.0,-7,18.0,1025.0,cv,3.13,0,0
33451,2013,10,25,18,36.0,-1,10.0,1025.0,cv,0.89,0,0
33455,2013,10,25,22,92.0,0,7.0,1025.0,cv,0.89,0,0
33470,2013,10,26,13,56.0,-5,16.0,1021.0,cv,3.13,0,0
33476,2013,10,26,19,91.0,1,9.0,1020.0,cv,0.89,0,0
33478,2013,10,26,21,150.0,1,7.0,1020.0,cv,0.89,0,0
33480,2013,10,26,23,188.0,1,6.0,1019.0,cv,0.89,0,0
33481,2013,10,27,0,215.0,0,6.0,1019.0,cv,1.78,0,0
33484,2013,10,27,3,199.0,1,4.0,1018.0,cv,0.45,0,0
33485,2013,10,27,4,196.0,0,3.0,1018.0,cv,1.34,0,0
33490,2013,10,27,9,127.0,4,8.0,1019.0,cv,0.45,0,0
33492,2013,10,27,11,197.0,0,12.0,1018.0,cv,1.79,0,0
33493,2013,10,27,12,222.0,1,14.0,1017.0,cv,2.68,0,0
33494,2013,10,27,13,245.0,1,15.0,1016.0,cv,3.57,0,0
33499,2013,10,27,18,274.0,4,10.0,1016.0,cv,0.45,0,0
33500,2013,10,27,19,295.0,4,9.0,1017.0,cv,1.34,0,0
33503,2013,10,27,22,347.0,4,7.0,1018.0,cv,0.45,0,0
33519,2013,10,28,14,275.0,2,17.0,1018.0,cv,0.89,0,0
33530,2013,10,29,1,144.0,5,8.0,1025.0,cv,0.89,0,0
33534,2013,10,29,5,16.0,2,5.0,1027.0,cv,0.89,0,0
33535,2013,10,29,6,17.0,0,3.0,1027.0,cv,1.78,0,0
33536,2013,10,29,7,20.0,1,4.0,1028.0,cv,2.67,0,0
33548,2013,10,29,19,35.0,-3,8.0,1028.0,cv,0.89,0,0
33553,2013,10,30,0,64.0,-1,4.0,1029.0,cv,0.89,0,0
33554,2013,10,30,1,103.0,-1,3.0,1029.0,cv,1.78,0,0
33558,2013,10,30,5,87.0,-2,1.0,1029.0,cv,0.89,0,0
33560,2013,10,30,7,37.0,-2,1.0,1029.0,cv,0.89,0,0
33563,2013,10,30,10,37.0,-1,11.0,1030.0,cv,0.89,0,0
33564,2013,10,30,11,37.0,-2,11.0,1029.0,cv,1.78,0,0
33565,2013,10,30,12,51.0,-3,14.0,1028.0,cv,2.67,0,0
33571,2013,10,30,18,124.0,1,8.0,1026.0,cv,0.89,0,0
33572,2013,10,30,19,160.0,2,8.0,1026.0,cv,1.78,0,0
33573,2013,10,30,20,164.0,2,7.0,1027.0,cv,2.67,0,0
33575,2013,10,30,22,142.0,2,6.0,1027.0,cv,0.45,0,0
33578,2013,10,31,1,187.0,2,5.0,1027.0,cv,0.45,0,0
33590,2013,10,31,13,122.0,-1,14.0,1026.0,cv,0.89,0,0
33591,2013,10,31,14,131.0,-1,15.0,1026.0,cv,1.78,0,0
33596,2013,10,31,19,233.0,3,9.0,1027.0,cv,0.89,0,0
33597,2013,10,31,20,218.0,4,8.0,1027.0,cv,1.34,0,0
33600,2013,10,31,23,280.0,2,5.0,1028.0,cv,0.89,0,0
33603,2013,11,1,2,311.0,2,4.0,1028.0,cv,0.45,0,0
33604,2013,11,1,3,299.0,1,4.0,1027.0,cv,0.9,0,0
33608,2013,11,1,7,178.0,2,4.0,1027.0,cv,0.45,0,0
33611,2013,11,1,10,145.0,3,9.0,1028.0,cv,0.89,0,0
33612,2013,11,1,11,166.0,2,10.0,1027.0,cv,1.78,0,0
33613,2013,11,1,12,189.0,3,11.0,1026.0,cv,2.67,0,0
33620,2013,11,1,19,180.0,4,10.0,1025.0,cv,0.89,0,0
33621,2013,11,1,20,175.0,5,10.0,1025.0,cv,1.78,0,0
33623,2013,11,1,22,209.0,3,9.0,1024.0,cv,0.89,0,0
33624,2013,11,1,23,205.0,3,7.0,1024.0,cv,1.78,0,0
33625,2013,11,2,0,196.0,4,7.0,1024.0,cv,2.67,0,0
33626,2013,11,2,1,195.0,4,7.0,1024.0,cv,3.56,0,0
33627,2013,11,2,2,205.0,5,8.0,1023.0,cv,4.45,0,0
33628,2013,11,2,3,213.0,3,6.0,1023.0,cv,5.34,0,0
33629,2013,11,2,4,223.0,3,5.0,1023.0,cv,5.79,0,0
33630,2013,11,2,5,231.0,2,4.0,1023.0,cv,6.24,0,0
33631,2013,11,2,6,238.0,1,3.0,1023.0,cv,7.13,0,0
33632,2013,11,2,7,242.0,2,4.0,1023.0,cv,7.58,0,0
33635,2013,11,2,10,297.0,6,9.0,1024.0,cv,0.89,0,0
33636,2013,11,2,11,323.0,5,11.0,1023.0,cv,1.78,0,0
33646,2013,11,2,21,320.0,4,8.0,1021.0,cv,0.89,0,0
33649,2013,11,3,0,334.0,4,7.0,1022.0,cv,0.45,0,0
33650,2013,11,3,1,326.0,4,7.0,1022.0,cv,1.34,0,0
33651,2013,11,3,2,314.0,3,6.0,1022.0,cv,2.23,0,0
33655,2013,11,3,6,12.0,-2,11.0,1022.0,cv,3.13,0,0
33669,2013,11,3,20,13.0,-4,8.0,1027.0,cv,0.89,0,0
33673,2013,11,4,0,9.0,-3,4.0,1029.0,cv,0.89,0,0
33674,2013,11,4,1,24.0,-2,4.0,1029.0,cv,1.78,0,0
33675,2013,11,4,2,19.0,-3,5.0,1030.0,cv,2.67,0,0
33676,2013,11,4,3,26.0,-3,3.0,1029.0,cv,3.56,0,0
33684,2013,11,4,11,33.0,-7,16.0,1030.0,cv,0.89,0,0
33691,2013,11,4,18,46.0,-4,12.0,1025.0,cv,0.89,0,0
33693,2013,11,4,20,79.0,0,8.0,1025.0,cv,0.89,0,0
33695,2013,11,4,22,115.0,-1,7.0,1026.0,cv,0.89,0,0
33699,2013,11,5,2,227.0,0,7.0,1024.0,cv,0.89,0,0
33701,2013,11,5,4,170.0,0,7.0,1023.0,cv,0.89,0,0
33703,2013,11,5,6,142.0,0,7.0,1022.0,cv,0.89,0,0
33704,2013,11,5,7,135.0,1,7.0,1022.0,cv,1.78,0,0
33708,2013,11,5,11,185.0,0,12.0,1021.0,cv,0.89,0,0
33709,2013,11,5,12,188.0,0,13.0,1020.0,cv,1.78,0,0
33710,2013,11,5,13,183.0,0,13.0,1019.0,cv,2.67,0,0
33714,2013,11,5,17,190.0,2,11.0,1018.0,cv,0.89,0,0
33715,2013,11,5,18,221.0,2,8.0,1019.0,cv,1.78,0,0
33716,2013,11,5,19,254.0,2,8.0,1019.0,cv,2.67,0,0
33719,2013,11,5,22,304.0,1,5.0,1019.0,cv,0.89,0,0
33721,2013,11,6,0,296.0,1,4.0,1018.0,cv,0.89,0,0
33723,2013,11,6,2,247.0,0,3.0,1018.0,cv,0.89,0,0
33727,2013,11,6,6,238.0,0,2.0,1016.0,cv,0.89,0,0
33728,2013,11,6,7,206.0,0,2.0,1016.0,cv,1.78,0,0
33732,2013,11,6,11,173.0,0,13.0,1016.0,cv,1.79,0,0
33751,2013,11,7,6,15.0,-9,5.0,1022.0,cv,0.89,0,0
33753,2013,11,7,8,27.0,-7,6.0,1023.0,cv,0.89,0,0
33754,2013,11,7,9,20.0,-11,11.0,1023.0,cv,1.78,0,0
33755,2013,11,7,10,17.0,-12,11.0,1023.0,cv,3.57,0,0
33764,2013,11,7,19,66.0,-5,6.0,1019.0,cv,0.89,0,0
33766,2013,11,7,21,108.0,-5,5.0,1020.0,cv,0.89,0,0
33767,2013,11,7,22,112.0,-5,4.0,1020.0,cv,1.78,0,0
33768,2013,11,7,23,118.0,-6,4.0,1020.0,cv,2.67,0,0
33770,2013,11,8,1,196.0,-4,2.0,1021.0,cv,0.45,0,0
33771,2013,11,8,2,188.0,-4,2.0,1021.0,cv,1.34,0,0
33775,2013,11,8,6,151.0,-4,0.0,1021.0,cv,0.45,0,0
33780,2013,11,8,11,109.0,-5,10.0,1021.0,cv,0.89,0,0
33782,2013,11,8,13,143.0,-3,13.0,1020.0,cv,0.89,0,0
33784,2013,11,8,15,164.0,-3,14.0,1019.0,cv,0.89,0,0
33786,2013,11,8,17,177.0,-2,11.0,1019.0,cv,0.89,0,0
33788,2013,11,8,19,178.0,-1,7.0,1020.0,cv,0.45,0,0
33789,2013,11,8,20,195.0,0,7.0,1020.0,cv,0.9,0,0
33790,2013,11,8,21,181.0,0,8.0,1020.0,cv,1.79,0,0
33791,2013,11,8,22,169.0,1,8.0,1021.0,cv,2.68,0,0
33792,2013,11,8,23,173.0,0,7.0,1021.0,cv,3.13,0,0
33793,2013,11,9,0,178.0,0,6.0,1021.0,cv,4.02,0,0
33797,2013,11,9,4,164.0,-1,6.0,1022.0,cv,0.89,0,0
33798,2013,11,9,5,171.0,0,5.0,1021.0,cv,1.78,0,0
33840,2013,11,10,23,16.0,-15,3.0,1029.0,cv,0.89,0,0
33843,2013,11,11,2,20.0,-13,2.0,1031.0,cv,0.89,0,0
33849,2013,11,11,8,26.0,-11,7.0,1031.0,cv,0.45,0,0
33861,2013,11,11,20,76.0,-9,4.0,1025.0,cv,0.89,0,0
33864,2013,11,11,23,98.0,-6,2.0,1025.0,cv,0.89,0,0
33866,2013,11,12,1,125.0,-7,0.0,1025.0,cv,0.89,0,0
33868,2013,11,12,3,135.0,-5,0.0,1025.0,cv,0.89,0,0
33877,2013,11,12,12,18.0,-10,15.0,1025.0,cv,1.79,0,0
33881,2013,11,12,16,14.0,-10,14.0,1023.0,cv,0.89,0,0
33882,2013,11,12,17,17.0,-9,11.0,1023.0,cv,1.78,0,0
33888,2013,11,12,23,82.0,-5,4.0,1025.0,cv,0.89,0,0
33892,2013,11,13,3,124.0,-3,3.0,1024.0,cv,0.89,0,0
33893,2013,11,13,4,123.0,-3,2.0,1023.0,cv,1.78,0,0
33898,2013,11,13,9,157.0,-1,5.0,1023.0,cv,0.89,0,0
33899,2013,11,13,10,160.0,-1,6.0,1023.0,cv,1.78,0,0
33901,2013,11,13,12,189.0,-1,8.0,1021.0,cv,0.89,0,0
33902,2013,11,13,13,198.0,-2,8.0,1020.0,cv,1.78,0,0
33903,2013,11,13,14,216.0,-2,9.0,1019.0,cv,2.67,0,0
33904,2013,11,13,15,225.0,-1,9.0,1019.0,cv,3.56,0,0
33908,2013,11,13,19,283.0,0,5.0,1019.0,cv,0.45,0,0
33909,2013,11,13,20,261.0,0,4.0,1019.0,cv,0.9,0,0
33910,2013,11,13,21,264.0,0,4.0,1019.0,cv,1.79,0,0
33921,2013,11,14,8,14.0,-9,7.0,1020.0,cv,1.79,0,0
33933,2013,11,14,20,65.0,-9,7.0,1018.0,cv,0.89,0,0
33934,2013,11,14,21,76.0,-10,9.0,1019.0,cv,2.68,0,0
33939,2013,11,15,2,93.0,-6,0.0,1019.0,cv,0.89,0,0
33940,2013,11,15,3,106.0,-6,1.0,1019.0,cv,1.78,0,0
33944,2013,11,15,7,164.0,-5,-1.0,1019.0,cv,0.45,0,0
33946,2013,11,15,9,172.0,-4,6.0,1019.0,cv,0.89,0,0
33957,2013,11,15,20,93.0,-7,6.0,1015.0,cv,0.89,0,0
33960,2013,11,15,23,187.0,-7,3.0,1015.0,cv,0.89,0,0
33961,2013,11,16,0,210.0,-6,4.0,1015.0,cv,1.78,0,0
33964,2013,11,16,3,188.0,-5,4.0,1014.0,cv,0.89,0,0
33986,2013,11,17,1,27.0,-12,2.0,1023.0,cv,0.89,0,0
33987,2013,11,17,2,37.0,-9,1.0,1023.0,cv,1.34,0,0
33988,2013,11,17,3,48.0,-8,-1.0,1023.0,cv,1.79,0,0
33989,2013,11,17,4,21.0,-8,-2.0,1022.0,cv,2.24,0,0
33990,2013,11,17,5,12.0,-8,-2.0,1022.0,cv,3.13,0,0
34046,2013,11,19,13,20.0,-20,6.0,1024.0,cv,0.89,0,0
34048,2013,11,19,15,26.0,-20,8.0,1022.0,cv,0.89,0,0
34049,2013,11,19,16,,-19,7.0,1022.0,cv,1.78,0,0
34056,2013,11,19,23,93.0,-13,-1.0,1023.0,cv,0.89,0,0
34069,2013,11,20,12,32.0,-12,10.0,1023.0,cv,1.79,0,0
34072,2013,11,20,15,20.0,-13,11.0,1022.0,cv,0.89,0,0
34073,2013,11,20,16,19.0,-13,11.0,1022.0,cv,1.78,0,0
34074,2013,11,20,17,30.0,-12,9.0,1022.0,cv,2.67,0,0
34075,2013,11,20,18,32.0,-11,7.0,1023.0,cv,3.56,0,0
34076,2013,11,20,19,70.0,-9,4.0,1023.0,cv,4.45,0,0
34080,2013,11,20,23,144.0,-8,1.0,1025.0,cv,0.89,0,0
34089,2013,11,21,8,161.0,-7,-1.0,1027.0,cv,0.89,0,0
34093,2013,11,21,12,63.0,-11,11.0,1026.0,cv,0.89,0,0
34096,2013,11,21,15,43.0,-12,12.0,1024.0,cv,0.89,0,0
34097,2013,11,21,16,50.0,-12,11.0,1024.0,cv,2.68,0,0
34101,2013,11,21,20,166.0,-7,4.0,1026.0,cv,0.89,0,0
34102,2013,11,21,21,206.0,-7,2.0,1026.0,cv,1.78,0,0
34103,2013,11,21,22,218.0,-7,1.0,1027.0,cv,2.67,0,0
34105,2013,11,22,0,232.0,-7,0.0,1027.0,cv,0.45,0,0
34117,2013,11,22,12,63.0,-11,10.0,1024.0,cv,1.79,0,0
34118,2013,11,22,13,74.0,-11,11.0,1023.0,cv,2.68,0,0
34119,2013,11,22,14,82.0,-11,12.0,1022.0,cv,4.47,0,0
34120,2013,11,22,15,125.0,-10,13.0,1022.0,cv,6.26,0,0
34126,2013,11,22,21,347.0,-5,4.0,1022.0,cv,0.89,0,0
34127,2013,11,22,22,352.0,-5,3.0,1022.0,cv,1.78,0,0
34128,2013,11,22,23,365.0,-5,1.0,1022.0,cv,2.67,0,0
34130,2013,11,23,1,314.0,-5,0.0,1022.0,cv,0.89,0,0
34137,2013,11,23,8,163.0,-6,0.0,1022.0,cv,0.89,0,0
34139,2013,11,23,10,143.0,-6,6.0,1021.0,cv,0.89,0,0
34148,2013,11,23,19,267.0,-6,8.0,1019.0,cv,0.89,0,0
34149,2013,11,23,20,271.0,-6,7.0,1019.0,cv,1.78,0,0
34150,2013,11,23,21,273.0,-5,6.0,1019.0,cv,2.67,0,0
34151,2013,11,23,22,256.0,-4,4.0,1020.0,cv,3.56,0,0
34152,2013,11,23,23,218.0,-4,4.0,1020.0,cv,4.01,0,0
34154,2013,11,24,1,251.0,-4,3.0,1019.0,cv,0.89,0,0
34155,2013,11,24,2,303.0,-4,3.0,1019.0,cv,1.78,0,0
34157,2013,11,24,4,210.0,-7,5.0,1018.0,cv,0.89,0,0
34170,2013,11,24,17,78.0,-14,7.0,1012.0,cv,0.89,0,0
34171,2013,11,24,18,74.0,-10,4.0,1012.0,cv,1.78,0,0
34197,2013,11,25,20,96.0,-17,2.0,1018.0,cv,0.89,0,0
34198,2013,11,25,21,16.0,-16,1.0,1018.0,cv,1.34,0,0
34199,2013,11,25,22,29.0,-16,0.0,1017.0,cv,2.23,0,0
34200,2013,11,25,23,59.0,-12,-1.0,1017.0,cv,3.12,0,0
34201,2013,11,26,0,67.0,-10,-3.0,1017.0,cv,4.01,0,0
34202,2013,11,26,1,61.0,-13,-3.0,1017.0,cv,4.9,0,0
34203,2013,11,26,2,97.0,-13,-3.0,1017.0,cv,5.79,0,0
34205,2013,11,26,4,51.0,-14,-3.0,1017.0,cv,0.89,0,0
34208,2013,11,26,7,25.0,-11,-4.0,1018.0,cv,0.89,0,0
34212,2013,11,26,11,16.0,-21,6.0,1019.0,cv,0.89,0,0
34275,2013,11,29,2,38.0,-14,-2.0,1023.0,cv,0.89,0,0
34281,2013,11,29,8,37.0,-12,-1.0,1023.0,cv,0.89,0,0
34282,2013,11,29,9,65.0,-14,5.0,1023.0,cv,1.78,0,0
