No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
40278,2014,8,6,5,63.0,19,23.0,1007.0,NW,5.81,0,0
40279,2014,8,6,6,62.0,19,22.0,1008.0,NW,8.94,0,0
40280,2014,8,6,7,68.0,19,24.0,1008.0,NW,12.96,0,0
40281,2014,8,6,8,63.0,19,27.0,1008.0,NW,16.09,0,0
40283,2014,8,6,10,23.0,16,31.0,1008.0,NW,4.02,0,0
40302,2014,8,7,5,93.0,18,20.0,1010.0,NW,4.02,0,0
40303,2014,8,7,6,85.0,18,21.0,1010.0,NW,7.15,0,0
40304,2014,8,7,7,62.0,18,23.0,1010.0,NW,8.94,0,0
40305,2014,8,7,8,40.0,17,25.0,1010.0,NW,12.96,0,0
40306,2014,8,7,9,52.0,17,28.0,1010.0,NW,16.09,0,0
40367,2014,8,9,22,15.0,18,22.0,1006.0,NW,7.15,0,1
40370,2014,8,10,1,22.0,18,21.0,1004.0,NW,1.79,0,0
40373,2014,8,10,4,21.0,17,19.0,1004.0,NW,0.89,0,0
40374,2014,8,10,5,28.0,18,19.0,1004.0,NW,2.68,0,0
40376,2014,8,10,7,31.0,19,22.0,1004.0,NW,1.79,0,0
40381,2014,8,10,12,37.0,17,30.0,1003.0,NW,3.13,0,0
40393,2014,8,11,0,86.0,19,24.0,1004.0,NW,1.79,0,0
40394,2014,8,11,1,65.0,20,23.0,1004.0,NW,5.81,0,0
40395,2014,8,11,2,58.0,19,23.0,1004.0,NW,10.73,0,0
40396,2014,8,11,3,53.0,18,22.0,1004.0,NW,13.86,0,0
40397,2014,8,11,4,26.0,18,22.0,1004.0,NW,16.99,0,0
40398,2014,8,11,5,20.0,18,21.0,1005.0,NW,20.12,0,0
40399,2014,8,11,6,12.0,18,21.0,1005.0,NW,21.91,0,0
40400,2014,8,11,7,13.0,18,25.0,1005.0,NW,23.7,0,0
40401,2014,8,11,8,12.0,16,27.0,1006.0,NW,27.72,0,0
40403,2014,8,11,10,6.0,11,31.0,1006.0,NW,4.92,0,0
40404,2014,8,11,11,11.0,13,33.0,1005.0,NW,9.84,0,0
40414,2014,8,11,21,23.0,12,31.0,1004.0,NW,1.79,0,0
40416,2014,8,11,23,42.0,15,23.0,1005.0,NW,1.79,0,0
40419,2014,8,12,2,29.0,14,22.0,1005.0,NW,1.79,0,0
40420,2014,8,12,3,26.0,13,21.0,1005.0,NW,3.58,0,0
40421,2014,8,12,4,23.0,12,20.0,1005.0,NW,5.37,0,0
40423,2014,8,12,6,15.0,12,21.0,1006.0,NW,3.13,0,0
40424,2014,8,12,7,12.0,11,25.0,1006.0,NW,6.26,0,0
40439,2014,8,12,22,38.0,16,28.0,1006.0,NW,3.13,0,0
40440,2014,8,12,23,19.0,15,28.0,1007.0,NW,7.15,0,0
40452,2014,8,13,11,43.0,18,20.0,1009.0,NW,1.79,0,8
40453,2014,8,13,12,38.0,18,20.0,1009.0,NW,4.92,0,9
40454,2014,8,13,13,26.0,18,19.0,1009.0,NW,8.05,0,10
40456,2014,8,13,15,17.0,18,20.0,1008.0,NW,3.13,0,0
40457,2014,8,13,16,15.0,18,21.0,1008.0,NW,4.92,0,0
40459,2014,8,13,18,21.0,18,23.0,1008.0,NW,1.79,0,0
40465,2014,8,14,0,29.0,17,18.0,1009.0,NW,1.79,0,0
40468,2014,8,14,3,22.0,16,17.0,1009.0,NW,1.79,0,0
40469,2014,8,14,4,16.0,16,17.0,1008.0,NW,4.92,0,0
40472,2014,8,14,7,17.0,17,19.0,1009.0,NW,3.13,0,0
40473,2014,8,14,8,25.0,17,22.0,1009.0,NW,6.26,0,0
40474,2014,8,14,9,27.0,17,23.0,1009.0,NW,8.05,0,0
40486,2014,8,14,21,37.0,16,27.0,1007.0,NW,3.13,0,0
40492,2014,8,15,3,32.0,17,19.0,1006.0,NW,1.79,0,0
40516,2014,8,16,3,88.0,18,20.0,1007.0,NW,1.79,0,0
40517,2014,8,16,4,82.0,18,21.0,1008.0,NW,3.58,0,0
40518,2014,8,16,5,52.0,17,20.0,1008.0,NW,5.37,0,0
40519,2014,8,16,6,46.0,17,20.0,1008.0,NW,7.16,0,0
40547,2014,8,17,10,39.0,18,27.0,1010.0,NW,1.79,0,0
40548,2014,8,17,11,44.0,17,29.0,1010.0,NW,3.58,0,0
40566,2014,8,18,5,34.0,17,20.0,1012.0,NW,3.13,0,0
40567,2014,8,18,6,35.0,17,20.0,1012.0,NW,4.92,0,0
40568,2014,8,18,7,27.0,17,22.0,1012.0,NW,8.94,0,0
40593,2014,8,19,8,107.0,19,25.0,1013.0,NW,3.13,0,0
40594,2014,8,19,9,123.0,19,27.0,1013.0,NW,4.92,0,0
40656,2014,8,21,23,26.0,17,24.0,1008.0,NW,4.92,0,0
40657,2014,8,22,0,22.0,17,24.0,1008.0,NW,9.84,0,0
40662,2014,8,22,5,24.0,18,20.0,1008.0,NW,1.79,0,0
40663,2014,8,22,6,30.0,18,20.0,1008.0,NW,3.58,0,0
40664,2014,8,22,7,19.0,19,22.0,1009.0,NW,5.37,0,0
40704,2014,8,23,23,35.0,18,25.0,1006.0,NW,7.15,0,0
40705,2014,8,24,0,26.0,19,24.0,1006.0,NW,11.17,0,1
40707,2014,8,24,2,25.0,19,22.0,1005.0,NW,4.92,0,0
40708,2014,8,24,3,31.0,19,22.0,1006.0,NW,8.05,0,0
40713,2014,8,24,8,3.0,19,24.0,1008.0,NW,4.02,0,0
40714,2014,8,24,9,6.0,15,27.0,1007.0,NW,8.94,0,0
40715,2014,8,24,10,7.0,12,27.0,1007.0,NW,14.75,0,0
40716,2014,8,24,11,5.0,12,31.0,1007.0,NW,17.88,0,0
40732,2014,8,25,3,24.0,17,20.0,1011.0,NW,1.79,0,0
40733,2014,8,25,4,27.0,16,19.0,1011.0,NW,3.58,0,0
40734,2014,8,25,5,19.0,16,18.0,1011.0,NW,5.37,0,0
40735,2014,8,25,6,15.0,16,18.0,1011.0,NW,8.5,0,0
40736,2014,8,25,7,16.0,17,22.0,1012.0,NW,11.63,0,0
40738,2014,8,25,9,17.0,12,27.0,1012.0,NW,3.13,0,0
40739,2014,8,25,10,10.0,11,29.0,1012.0,NW,8.05,0,0
40741,2014,8,25,12,7.0,11,31.0,1011.0,NW,4.02,0,0
40742,2014,8,25,13,9.0,9,32.0,1011.0,NW,8.04,0,0
40756,2014,8,26,3,39.0,14,18.0,1013.0,NW,1.79,0,0
40757,2014,8,26,4,40.0,13,18.0,1013.0,NW,3.58,0,0
40758,2014,8,26,5,23.0,13,16.0,1013.0,NW,6.71,0,0
40759,2014,8,26,6,27.0,13,17.0,1014.0,NW,9.84,0,0
40760,2014,8,26,7,15.0,14,21.0,1014.0,NW,13.86,0,0
40761,2014,8,26,8,19.0,13,25.0,1014.0,NW,15.65,0,0
40762,2014,8,26,9,19.0,12,27.0,1014.0,NW,18.78,0,0
40763,2014,8,26,10,17.0,10,30.0,1014.0,NW,20.57,0,0
40783,2014,8,27,6,31.0,13,17.0,1013.0,NW,1.79,0,0
40784,2014,8,27,7,21.0,15,19.0,1014.0,NW,4.92,0,0
40785,2014,8,27,8,27.0,13,25.0,1014.0,NW,8.05,0,0
40810,2014,8,28,9,67.0,17,25.0,1015.0,NW,1.79,0,0
40812,2014,8,28,11,68.0,16,25.0,1015.0,NW,4.02,0,0
40813,2014,8,28,12,66.0,15,28.0,1015.0,NW,7.15,0,0
40821,2014,8,28,20,129.0,19,20.0,1013.0,NW,7.15,0,6
40823,2014,8,28,22,74.0,18,19.0,1016.0,NW,3.13,0,0
40826,2014,8,29,1,77.0,18,19.0,1015.0,NW,1.79,0,0
40830,2014,8,29,5,78.0,18,19.0,1015.0,NW,1.79,0,0
40835,2014,8,29,10,66.0,19,24.0,1016.0,NW,1.79,0,0
40857,2014,8,30,8,152.0,20,22.0,1016.0,NW,1.79,0,0
40878,2014,8,31,5,97.0,20,21.0,1013.0,NW,1.79,0,0
40879,2014,8,31,6,86.0,20,21.0,1013.0,NW,3.58,0,0
40893,2014,8,31,20,93.0,21,22.0,1013.0,NW,0.89,0,0
40894,2014,8,31,21,99.0,21,21.0,1014.0,NW,2.68,0,0
40895,2014,8,31,22,104.0,20,21.0,1014.0,NW,3.57,0,0
40916,2014,9,1,19,163.0,22,23.0,1011.0,NW,1.79,0,2
40918,2014,9,1,21,84.0,19,20.0,1012.0,NW,8.94,0,5
40925,2014,9,2,4,30.0,19,20.0,1010.0,NW,1.79,0,4
40927,2014,9,2,6,27.0,19,19.0,1010.0,NW,1.79,0,6
40928,2014,9,2,7,21.0,19,19.0,1010.0,NW,3.58,0,7
40940,2014,9,2,19,9.0,18,20.0,1011.0,NW,3.13,0,0
40943,2014,9,2,22,6.0,17,19.0,1012.0,NW,1.79,0,0
40944,2014,9,2,23,11.0,17,19.0,1012.0,NW,3.58,0,0
40946,2014,9,3,1,9.0,16,17.0,1011.0,NW,3.13,0,0
40947,2014,9,3,2,9.0,16,17.0,1011.0,NW,6.26,0,0
40949,2014,9,3,4,9.0,15,16.0,1011.0,NW,1.79,0,0
40950,2014,9,3,5,7.0,15,16.0,1011.0,NW,4.92,0,0
40951,2014,9,3,6,6.0,15,16.0,1011.0,NW,8.05,0,0
40952,2014,9,3,7,14.0,15,19.0,1012.0,NW,12.07,0,0
40953,2014,9,3,8,11.0,16,21.0,1012.0,NW,15.2,0,0
40954,2014,9,3,9,17.0,16,23.0,1012.0,NW,18.33,0,0
40955,2014,9,3,10,16.0,15,25.0,1012.0,NW,21.46,0,0
40958,2014,9,3,13,12.0,12,28.0,1009.0,NW,1.79,0,0
40974,2014,9,4,5,54.0,15,15.0,1005.0,NW,0.89,0,0
40975,2014,9,4,6,53.0,14,15.0,1006.0,NW,2.68,0,0
40976,2014,9,4,7,56.0,17,19.0,1006.0,NW,4.47,0,0
40977,2014,9,4,8,81.0,16,22.0,1006.0,NW,6.26,0,0
41062,2014,9,7,21,129.0,20,24.0,1008.0,NW,1.79,0,0
41063,2014,9,7,22,140.0,20,22.0,1008.0,NW,2.68,0,0
41064,2014,9,7,23,156.0,20,23.0,1009.0,NW,5.81,0,0
41065,2014,9,8,0,104.0,19,21.0,1009.0,NW,8.94,0,0
41066,2014,9,8,1,2.0,16,20.0,1010.0,NW,13.86,0,0
41067,2014,9,8,2,2.0,10,19.0,1010.0,NW,16.99,0,0
41068,2014,9,8,3,6.0,10,17.0,1010.0,NW,20.12,0,0
41070,2014,9,8,5,5.0,9,18.0,1011.0,NW,3.13,0,0
41071,2014,9,8,6,6.0,8,18.0,1012.0,NW,6.26,0,0
41072,2014,9,8,7,3.0,8,20.0,1012.0,NW,9.39,0,0
41073,2014,9,8,8,3.0,8,23.0,1012.0,NW,13.41,0,0
41074,2014,9,8,9,7.0,9,26.0,1012.0,NW,17.43,0,0
41076,2014,9,8,11,3.0,6,28.0,1011.0,NW,4.02,0,0
41077,2014,9,8,12,3.0,6,29.0,1011.0,NW,7.15,0,0
41079,2014,9,8,14,6.0,5,29.0,1009.0,NW,1.79,0,0
41092,2014,9,9,3,45.0,13,15.0,1009.0,NW,0.89,0,0
41093,2014,9,9,4,42.0,12,14.0,1009.0,NW,1.78,0,0
41095,2014,9,9,6,25.0,12,14.0,1010.0,NW,1.79,0,0
41096,2014,9,9,7,23.0,13,17.0,1010.0,NW,3.58,0,0
41097,2014,9,9,8,17.0,12,21.0,1011.0,NW,5.37,0,0
41098,2014,9,9,9,27.0,13,23.0,1011.0,NW,7.16,0,0
41156,2014,9,11,19,120.0,20,22.0,1013.0,NW,3.13,0,2
41157,2014,9,11,20,124.0,19,21.0,1013.0,NW,8.05,0,0
41159,2014,9,11,22,104.0,19,20.0,1014.0,NW,3.13,0,0
41160,2014,9,11,23,106.0,18,21.0,1014.0,NW,4.92,0,1
41161,2014,9,12,0,121.0,19,20.0,1014.0,NW,6.71,0,0
41165,2014,9,12,4,82.0,19,20.0,1014.0,NW,1.79,0,1
41216,2014,9,14,7,106.0,16,20.0,1016.0,NW,4.02,0,0
41217,2014,9,14,8,79.0,16,20.0,1017.0,NW,8.04,0,0
41224,2014,9,14,15,11.0,5,23.0,1018.0,NW,3.13,0,0
41225,2014,9,14,16,12.0,6,24.0,1017.0,NW,6.26,0,0
41233,2014,9,15,0,42.0,12,14.0,1019.0,NW,0.89,0,0
41235,2014,9,15,2,47.0,12,14.0,1019.0,NW,0.89,0,0
41236,2014,9,15,3,28.0,10,13.0,1019.0,NW,4.02,0,0
41237,2014,9,15,4,20.0,10,13.0,1020.0,NW,8.04,0,0
41238,2014,9,15,5,23.0,9,13.0,1020.0,NW,11.17,0,0
41239,2014,9,15,6,16.0,9,11.0,1020.0,NW,14.3,0,0
41240,2014,9,15,7,16.0,10,14.0,1020.0,NW,18.32,0,0
41241,2014,9,15,8,15.0,9,18.0,1020.0,NW,22.34,0,0
41243,2014,9,15,10,11.0,5,23.0,1020.0,NW,3.13,0,0
41244,2014,9,15,11,7.0,5,26.0,1019.0,NW,7.15,0,0
41245,2014,9,15,12,4.0,-1,26.0,1019.0,NW,11.17,0,0
41247,2014,9,15,14,6.0,0,29.0,1017.0,NW,3.13,0,0
41248,2014,9,15,15,8.0,-2,28.0,1016.0,NW,7.15,0,0
41249,2014,9,15,16,6.0,-1,29.0,1016.0,NW,10.28,0,0
41261,2014,9,16,4,49.0,10,14.0,1018.0,NW,1.79,0,0
41262,2014,9,16,5,33.0,8,12.0,1018.0,NW,5.81,0,0
41263,2014,9,16,6,18.0,9,12.0,1018.0,NW,8.94,0,0
41265,2014,9,16,8,15.0,8,18.0,1019.0,NW,4.02,0,0
41309,2014,9,18,4,104.0,11,11.0,1021.0,NW,3.13,0,0
41310,2014,9,18,5,99.0,11,12.0,1021.0,NW,7.15,0,0
41311,2014,9,18,6,97.0,11,12.0,1021.0,NW,10.28,0,0
41312,2014,9,18,7,108.0,12,14.0,1021.0,NW,13.41,0,0
41313,2014,9,18,8,99.0,12,17.0,1022.0,NW,16.54,0,0
41314,2014,9,18,9,119.0,12,20.0,1022.0,NW,19.67,0,0
41315,2014,9,18,10,93.0,12,22.0,1022.0,NW,21.46,0,0
41317,2014,9,18,12,67.0,11,26.0,1020.0,NW,1.79,0,0
41359,2014,9,20,6,128.0,16,17.0,1010.0,NW,3.13,0,0
41361,2014,9,20,8,116.0,17,19.0,1011.0,NW,1.79,0,0
41362,2014,9,20,9,123.0,17,20.0,1011.0,NW,3.58,0,0
41418,2014,9,22,17,112.0,18,20.0,1017.0,NW,1.79,0,1
41419,2014,9,22,18,107.0,18,20.0,1017.0,NW,3.58,0,0
41421,2014,9,22,20,108.0,18,19.0,1018.0,NW,4.02,0,2
41422,2014,9,22,21,119.0,18,19.0,1018.0,NW,7.15,0,3
41423,2014,9,22,22,117.0,18,19.0,1018.0,NW,10.28,0,0
41427,2014,9,23,2,109.0,18,19.0,1018.0,NW,0.89,0,4
41428,2014,9,23,3,96.0,18,19.0,1017.0,NW,4.02,0,5
41429,2014,9,23,4,102.0,18,19.0,1017.0,NW,7.15,0,6
41430,2014,9,23,5,95.0,18,18.0,1017.0,NW,8.94,0,7
41431,2014,9,23,6,81.0,18,18.0,1018.0,NW,10.73,0,8
41432,2014,9,23,7,73.0,18,18.0,1018.0,NW,12.52,0,9
41433,2014,9,23,8,63.0,17,18.0,1018.0,NW,15.65,0,10
41434,2014,9,23,9,45.0,16,18.0,1019.0,NW,18.78,0,11
41435,2014,9,23,10,51.0,17,18.0,1019.0,NW,21.91,0,12
41437,2014,9,23,12,36.0,16,18.0,1018.0,NW,4.02,0,14
41454,2014,9,24,5,20.0,16,17.0,1016.0,NW,0.89,0,0
41456,2014,9,24,7,11.0,17,17.0,1017.0,NW,1.79,0,0
41457,2014,9,24,8,17.0,16,17.0,1017.0,NW,4.92,0,0
41458,2014,9,24,9,22.0,16,20.0,1018.0,NW,8.05,0,0
41515,2014,9,26,18,203.0,17,19.0,1010.0,NW,4.02,0,0
41516,2014,9,26,19,217.0,17,18.0,1011.0,NW,7.15,0,0
41517,2014,9,26,20,219.0,17,19.0,1011.0,NW,8.94,0,0
41519,2014,9,26,22,166.0,17,18.0,1012.0,NW,1.79,0,0
41520,2014,9,26,23,149.0,16,17.0,1012.0,NW,4.92,0,0
41523,2014,9,27,2,61.0,14,14.0,1014.0,NW,3.13,0,0
41524,2014,9,27,3,9.0,13,14.0,1014.0,NW,4.92,0,0
41526,2014,9,27,5,42.0,11,13.0,1016.0,NW,1.79,0,0
41527,2014,9,27,6,43.0,11,12.0,1016.0,NW,4.92,0,0
41528,2014,9,27,7,51.0,12,14.0,1017.0,NW,6.71,0,0
41529,2014,9,27,8,28.0,12,18.0,1018.0,NW,8.5,0,0
41553,2014,9,28,8,63.0,12,16.0,1018.0,NW,0.89,0,0
41574,2014,9,29,5,107.0,14,14.0,1014.0,NW,0.89,0,0
41576,2014,9,29,7,102.0,15,15.0,1016.0,NW,1.79,0,0
41578,2014,9,29,9,99.0,15,20.0,1018.0,NW,3.13,0,0
41628,2014,10,1,11,90.0,9,15.0,1017.0,NW,3.13,0,0
41630,2014,10,1,13,96.0,9,13.0,1015.0,NW,4.92,0,1
41631,2014,10,1,14,71.0,10,11.0,1015.0,NW,8.05,0,2
41632,2014,10,1,15,77.0,10,11.0,1015.0,NW,9.84,0,3
41633,2014,10,1,16,76.0,10,11.0,1014.0,NW,12.97,0,4
41634,2014,10,1,17,100.0,10,11.0,1014.0,NW,16.1,0,5
41635,2014,10,1,18,100.0,10,11.0,1014.0,NW,17.89,0,6
41637,2014,10,1,20,93.0,10,11.0,1015.0,NW,3.13,0,8
41638,2014,10,1,21,88.0,11,11.0,1015.0,NW,4.92,0,9
41640,2014,10,1,23,86.0,11,11.0,1014.0,NW,1.79,0,11
41641,2014,10,2,0,82.0,11,11.0,1014.0,NW,4.92,0,0
41642,2014,10,2,1,69.0,10,11.0,1013.0,NW,6.71,0,0
41643,2014,10,2,2,66.0,9,10.0,1013.0,NW,8.5,0,0
41644,2014,10,2,3,59.0,10,11.0,1013.0,NW,11.63,0,0
41645,2014,10,2,4,62.0,10,10.0,1012.0,NW,13.42,0,0
41646,2014,10,2,5,73.0,10,10.0,1012.0,NW,15.21,0,0
41647,2014,10,2,6,80.0,9,9.0,1013.0,NW,17.0,0,0
41648,2014,10,2,7,74.0,9,10.0,1013.0,NW,18.79,0,0
41649,2014,10,2,8,79.0,11,12.0,1013.0,NW,21.92,0,0
41651,2014,10,2,10,61.0,11,17.0,1013.0,NW,1.79,0,0
41653,2014,10,2,12,64.0,11,20.0,1012.0,NW,1.79,0,0
41671,2014,10,3,6,109.0,12,14.0,1017.0,NW,0.89,0,0
41672,2014,10,3,7,73.0,12,13.0,1018.0,NW,2.68,0,0
41673,2014,10,3,8,57.0,11,14.0,1019.0,NW,4.47,0,0
41675,2014,10,3,10,59.0,11,15.0,1019.0,NW,1.79,0,1
41719,2014,10,5,6,63.0,11,11.0,1024.0,NW,0.89,0,0
41721,2014,10,5,8,50.0,9,15.0,1025.0,NW,4.92,0,0
41722,2014,10,5,9,21.0,8,17.0,1025.0,NW,9.84,0,0
41723,2014,10,5,10,11.0,5,18.0,1025.0,NW,16.99,0,0
41724,2014,10,5,11,10.0,5,20.0,1025.0,NW,24.14,0,0
41725,2014,10,5,12,8.0,4,22.0,1024.0,NW,29.95,0,0
41726,2014,10,5,13,7.0,5,20.0,1024.0,NW,35.76,0,0
41727,2014,10,5,14,10.0,5,21.0,1024.0,NW,39.78,0,0
41733,2014,10,5,20,22.0,6,12.0,1026.0,NW,1.79,0,0
41735,2014,10,5,22,43.0,6,11.0,1027.0,NW,1.79,0,0
41738,2014,10,6,1,32.0,6,8.0,1027.0,NW,1.79,0,0
41740,2014,10,6,3,28.0,5,10.0,1027.0,NW,3.13,0,0
41742,2014,10,6,5,27.0,4,6.0,1026.0,NW,1.79,0,0
41743,2014,10,6,6,22.0,4,6.0,1027.0,NW,3.58,0,0
41744,2014,10,6,7,22.0,5,7.0,1027.0,NW,6.71,0,0
41745,2014,10,6,8,25.0,7,11.0,1027.0,NW,9.84,0,0
41746,2014,10,6,9,21.0,5,15.0,1027.0,NW,11.63,0,0
41765,2014,10,7,4,104.0,7,8.0,1020.0,NW,0.89,0,0
41766,2014,10,7,5,93.0,7,8.0,1020.0,NW,1.78,0,0
41767,2014,10,7,6,85.0,7,8.0,1020.0,NW,2.67,0,0
41769,2014,10,7,8,75.0,8,11.0,1021.0,NW,1.79,0,0
41788,2014,10,8,3,249.0,10,12.0,1020.0,NW,1.79,0,0
41789,2014,10,8,4,232.0,11,12.0,1019.0,NW,2.68,0,0
41790,2014,10,8,5,222.0,10,11.0,1020.0,NW,3.57,0,0
41792,2014,10,8,7,215.0,11,13.0,1020.0,NW,0.89,0,0
41793,2014,10,8,8,243.0,11,13.0,1020.0,NW,2.68,0,1
41794,2014,10,8,9,224.0,11,14.0,1021.0,NW,5.81,0,0
41815,2014,10,9,6,341.0,11,11.0,1019.0,NW,0.89,0,0
41817,2014,10,9,8,342.0,13,13.0,1020.0,NW,0.89,0,0
41829,2014,10,9,20,443.0,15,15.0,1020.0,NW,0.89,0,0
41830,2014,10,9,21,438.0,14,15.0,1020.0,NW,1.78,0,0
41834,2014,10,10,1,396.0,13,14.0,1022.0,NW,1.79,0,0
41839,2014,10,10,6,338.0,11,12.0,1022.0,NW,0.89,0,0
41872,2014,10,11,15,233.0,15,20.0,1020.0,NW,1.79,0,0
41873,2014,10,11,16,239.0,15,20.0,1021.0,NW,4.92,0,0
41874,2014,10,11,17,253.0,15,19.0,1021.0,NW,8.05,0,0
41875,2014,10,11,18,108.0,9,20.0,1022.0,NW,15.2,0,0
41876,2014,10,11,19,21.0,7,19.0,1024.0,NW,22.35,0,0
41877,2014,10,11,20,18.0,6,19.0,1025.0,NW,28.16,0,0
41878,2014,10,11,21,5.0,5,18.0,1026.0,NW,35.31,0,0
41879,2014,10,11,22,6.0,5,17.0,1026.0,NW,42.46,0,0
41880,2014,10,11,23,7.0,5,17.0,1027.0,NW,49.61,0,0
41881,2014,10,12,0,8.0,7,16.0,1028.0,NW,55.42,0,1
41882,2014,10,12,1,5.0,6,15.0,1028.0,NW,60.34,0,2
41883,2014,10,12,2,7.0,9,13.0,1028.0,NW,64.36,0,3
41885,2014,10,12,4,9.0,8,13.0,1029.0,NW,3.13,0,0
41886,2014,10,12,5,9.0,8,13.0,1029.0,NW,4.92,0,0
41887,2014,10,12,6,8.0,5,14.0,1030.0,NW,8.05,0,0
41888,2014,10,12,7,7.0,-4,16.0,1031.0,NW,16.1,0,0
41889,2014,10,12,8,4.0,-2,15.0,1032.0,NW,20.12,0,0
41894,2014,10,12,13,5.0,-3,18.0,1031.0,NW,3.13,0,0
41895,2014,10,12,14,6.0,-4,18.0,1030.0,NW,8.05,0,0
41896,2014,10,12,15,6.0,-4,18.0,1030.0,NW,12.07,0,0
41897,2014,10,12,16,4.0,-1,16.0,1030.0,NW,13.86,0,0
41898,2014,10,12,17,7.0,-4,16.0,1030.0,NW,18.78,0,0
41899,2014,10,12,18,6.0,-4,16.0,1030.0,NW,23.7,0,0
41900,2014,10,12,19,7.0,-1,14.0,1030.0,NW,26.83,0,0
41901,2014,10,12,20,13.0,-1,13.0,1030.0,NW,29.96,0,0
41902,2014,10,12,21,8.0,0,12.0,1031.0,NW,33.09,0,0
41903,2014,10,12,22,10.0,0,10.0,1031.0,NW,37.11,0,0
41904,2014,10,12,23,10.0,-2,10.0,1031.0,NW,40.24,0,0
41905,2014,10,13,0,7.0,-3,8.0,1031.0,NW,42.03,0,0
41906,2014,10,13,1,5.0,-3,6.0,1031.0,NW,45.16,0,0
41907,2014,10,13,2,3.0,-3,6.0,1031.0,NW,48.29,0,0
41908,2014,10,13,3,3.0,-4,5.0,1030.0,NW,50.08,0,0
41909,2014,10,13,4,7.0,-4,5.0,1030.0,NW,51.87,0,0
41910,2014,10,13,5,9.0,-2,3.0,1030.0,NW,53.66,0,0
41912,2014,10,13,7,5.0,-2,4.0,1030.0,NW,4.02,0,0
41913,2014,10,13,8,5.0,-2,11.0,1031.0,NW,5.81,0,0
41914,2014,10,13,9,7.0,-5,12.0,1031.0,NW,9.83,0,0
41915,2014,10,13,10,9.0,-8,14.0,1030.0,NW,13.85,0,0
41916,2014,10,13,11,8.0,-8,15.0,1029.0,NW,17.87,0,0
41917,2014,10,13,12,9.0,-9,16.0,1027.0,NW,21.0,0,0
41918,2014,10,13,13,9.0,-10,16.0,1026.0,NW,22.79,0,0
41932,2014,10,14,3,45.0,1,4.0,1022.0,NW,3.13,0,0
41933,2014,10,14,4,47.0,0,4.0,1022.0,NW,4.92,0,0
41934,2014,10,14,5,33.0,0,3.0,1022.0,NW,6.71,0,0
41936,2014,10,14,7,25.0,0,4.0,1022.0,NW,1.79,0,0
41937,2014,10,14,8,22.0,1,8.0,1022.0,NW,4.92,0,0
41938,2014,10,14,9,17.0,0,11.0,1022.0,NW,6.71,0,0
41955,2014,10,15,2,149.0,5,6.0,1014.0,NW,0.89,0,0
41959,2014,10,15,6,89.0,4,5.0,1013.0,NW,1.79,0,0
41961,2014,10,15,8,95.0,6,11.0,1014.0,NW,1.79,0,0
41963,2014,10,15,10,23.0,-2,21.0,1014.0,NW,9.83,0,0
41964,2014,10,15,11,11.0,-2,21.0,1014.0,NW,18.77,0,0
41965,2014,10,15,12,13.0,-2,21.0,1014.0,NW,28.6,0,0
41966,2014,10,15,13,9.0,-2,22.0,1014.0,NW,37.54,0,0
41967,2014,10,15,14,12.0,-5,23.0,1014.0,NW,48.72,0,0
41968,2014,10,15,15,9.0,-8,23.0,1014.0,NW,58.55,0,0
41969,2014,10,15,16,8.0,-11,22.0,1015.0,NW,67.49,0,0
41970,2014,10,15,17,9.0,-9,20.0,1016.0,NW,76.43,0,0
41971,2014,10,15,18,8.0,-8,17.0,1017.0,NW,85.37,0,0
41972,2014,10,15,19,7.0,-11,17.0,1018.0,NW,94.31,0,0
41973,2014,10,15,20,16.0,-9,15.0,1020.0,NW,100.12,0,0
41974,2014,10,15,21,20.0,-8,13.0,1021.0,NW,103.25,0,0
42003,2014,10,17,2,91.0,2,5.0,1017.0,NW,0.89,0,0
42005,2014,10,17,4,103.0,4,5.0,1016.0,NW,0.89,0,0
42006,2014,10,17,5,101.0,3,4.0,1017.0,NW,2.68,0,0
42007,2014,10,17,6,98.0,3,6.0,1016.0,NW,3.57,0,0
42009,2014,10,17,8,95.0,5,9.0,1017.0,NW,0.89,0,0
42010,2014,10,17,9,76.0,3,13.0,1018.0,NW,2.68,0,0
42011,2014,10,17,10,80.0,3,15.0,1017.0,NW,4.47,0,0
42025,2014,10,18,0,211.0,8,10.0,1017.0,NW,0.89,0,0
42026,2014,10,18,1,197.0,7,11.0,1017.0,NW,2.68,0,0
42028,2014,10,18,3,197.0,6,9.0,1017.0,NW,1.79,0,0
42030,2014,10,18,5,180.0,6,8.0,1017.0,NW,1.79,0,0
42031,2014,10,18,6,117.0,6,8.0,1017.0,NW,3.58,0,0
42032,2014,10,18,7,110.0,5,8.0,1018.0,NW,5.37,0,0
42033,2014,10,18,8,111.0,7,11.0,1018.0,NW,8.5,0,0
42149,2014,10,23,4,102.0,8,11.0,1017.0,NW,0.89,0,0
42150,2014,10,23,5,110.0,8,11.0,1017.0,NW,1.78,0,0
42154,2014,10,23,9,130.0,7,13.0,1017.0,NW,3.13,0,0
42169,2014,10,24,0,227.0,8,9.0,1012.0,NW,0.89,0,0
42171,2014,10,24,2,195.0,8,9.0,1012.0,NW,1.79,0,0
42172,2014,10,24,3,183.0,8,9.0,1012.0,NW,3.58,0,0
42173,2014,10,24,4,179.0,8,8.0,1012.0,NW,5.37,0,0
42174,2014,10,24,5,191.0,7,8.0,1012.0,NW,7.16,0,0
