No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
34483,2013,12,7,18,443.0,-4,0.0,1019.0,NE,0.89,0,0
34484,2013,12,7,19,429.0,-4,0.0,1019.0,NE,1.78,0,0
34499,2013,12,8,10,354.0,-2,5.0,1021.0,NE,1.79,0,0
34500,2013,12,8,11,343.0,-3,6.0,1020.0,NE,3.58,0,0
34501,2013,12,8,12,266.0,-3,7.0,1019.0,NE,5.37,0,0
34502,2013,12,8,13,206.0,-6,9.0,1019.0,NE,9.39,0,0
34531,2013,12,9,18,12.0,-18,2.0,1022.0,NE,1.79,0,0
34532,2013,12,9,19,19.0,-14,0.0,1023.0,NE,2.68,0,0
34539,2013,12,10,2,44.0,-13,-6.0,1021.0,NE,1.79,0,0
34546,2013,12,10,9,32.0,-11,-2.0,1019.0,NE,1.79,0,0
34581,2013,12,11,20,75.0,-20,3.0,1017.0,NE,1.79,0,0
34582,2013,12,11,21,55.0,-19,2.0,1017.0,NE,3.58,0,0
34604,2013,12,12,19,16.0,-27,-4.0,1025.0,NE,1.79,0,0
34627,2013,12,13,18,114.0,-20,-4.0,1024.0,NE,1.79,0,0
34628,2013,12,13,19,144.0,-21,-3.0,1024.0,NE,4.92,0,0
34629,2013,12,13,20,101.0,-20,-3.0,1025.0,NE,6.71,0,0
34643,2013,12,14,10,28.0,-21,-1.0,1031.0,NE,3.13,0,0
34644,2013,12,14,11,25.0,-27,1.0,1030.0,NE,7.15,0,0
34645,2013,12,14,12,26.0,-28,3.0,1029.0,NE,11.17,0,0
34646,2013,12,14,13,21.0,-29,3.0,1028.0,NE,15.19,0,0
34647,2013,12,14,14,17.0,-28,4.0,1028.0,NE,18.32,0,0
34650,2013,12,14,17,117.0,-28,1.0,1029.0,NE,0.89,0,0
34651,2013,12,14,18,125.0,-24,-2.0,1029.0,NE,1.78,0,0
34652,2013,12,14,19,122.0,-22,-3.0,1030.0,NE,2.67,0,0
34663,2013,12,15,6,16.0,-23,-2.0,1033.0,NE,5.81,0,0
34664,2013,12,15,7,15.0,-22,-3.0,1033.0,NE,10.73,0,0
34665,2013,12,15,8,22.0,-22,-2.0,1034.0,NE,13.86,0,0
34680,2013,12,15,23,163.0,-16,-4.0,1034.0,NE,0.89,0,0
34698,2013,12,16,17,202.0,-15,-1.0,1029.0,NE,0.89,0,0
34704,2013,12,16,23,291.0,-12,-1.0,1031.0,NE,0.89,0,0
34711,2013,12,17,6,127.0,-12,-1.0,1032.0,NE,0.89,0,0
34712,2013,12,17,7,89.0,-16,0.0,1032.0,NE,5.81,0,0
34713,2013,12,17,8,40.0,-16,0.0,1033.0,NE,10.73,0,0
34714,2013,12,17,9,24.0,-16,0.0,1034.0,NE,16.54,0,0
34715,2013,12,17,10,26.0,-19,0.0,1034.0,NE,23.69,0,0
34716,2013,12,17,11,20.0,-19,1.0,1034.0,NE,29.5,0,0
34718,2013,12,17,13,24.0,-19,1.0,1033.0,NE,3.13,0,0
34719,2013,12,17,14,27.0,-19,2.0,1032.0,NE,6.26,0,0
34720,2013,12,17,15,30.0,-20,2.0,1032.0,NE,9.39,0,0
34721,2013,12,17,16,26.0,-20,1.0,1032.0,NE,12.52,0,0
34722,2013,12,17,17,28.0,-18,0.0,1033.0,NE,14.31,0,0
34723,2013,12,17,18,39.0,-18,-3.0,1034.0,NE,16.1,0,0
34724,2013,12,17,19,30.0,-20,-1.0,1035.0,NE,20.12,0,0
34725,2013,12,17,20,27.0,-21,-2.0,1035.0,NE,24.14,0,0
34726,2013,12,17,21,17.0,-21,-3.0,1036.0,NE,28.16,0,0
34727,2013,12,17,22,13.0,-21,-4.0,1037.0,NE,33.08,0,0
34728,2013,12,17,23,11.0,-21,-5.0,1037.0,NE,38.0,0,0
34729,2013,12,18,0,12.0,-21,-5.0,1037.0,NE,42.92,0,0
34730,2013,12,18,1,12.0,-21,-6.0,1037.0,NE,46.94,0,0
34731,2013,12,18,2,10.0,-20,-6.0,1036.0,NE,51.86,0,0
34732,2013,12,18,3,11.0,-20,-7.0,1036.0,NE,55.88,0,0
34733,2013,12,18,4,13.0,-20,-7.0,1036.0,NE,59.01,0,0
34736,2013,12,18,7,27.0,-20,-10.0,1035.0,NE,1.79,0,0
34750,2013,12,18,21,123.0,-18,-8.0,1030.0,NE,1.79,0,0
34756,2013,12,19,3,11.0,-19,-8.0,1030.0,NE,3.13,0,0
34761,2013,12,19,8,16.0,-19,-7.0,1031.0,NE,4.02,0,0
34762,2013,12,19,9,23.0,-19,-6.0,1032.0,NE,8.04,0,0
34763,2013,12,19,10,26.0,-19,-4.0,1032.0,NE,12.06,0,0
34764,2013,12,19,11,31.0,-20,-3.0,1032.0,NE,16.08,0,0
34765,2013,12,19,12,31.0,-20,-1.0,1031.0,NE,19.21,0,0
34766,2013,12,19,13,27.0,-20,-1.0,1030.0,NE,22.34,0,0
34767,2013,12,19,14,23.0,-20,0.0,1029.0,NE,25.47,0,0
34768,2013,12,19,15,27.0,-22,0.0,1030.0,NE,27.26,0,0
34769,2013,12,19,16,33.0,-21,0.0,1030.0,NE,29.05,0,0
34778,2013,12,20,1,117.0,-18,-5.0,1033.0,NE,3.13,0,0
34779,2013,12,20,2,40.0,-19,-6.0,1033.0,NE,6.26,0,0
34787,2013,12,20,10,29.0,-17,-1.0,1035.0,NE,4.02,0,0
34789,2013,12,20,12,17.0,-20,1.0,1035.0,NE,3.13,0,0
34790,2013,12,20,13,17.0,-21,1.0,1034.0,NE,7.15,0,0
34792,2013,12,20,15,20.0,-21,2.0,1034.0,NE,3.13,0,0
34793,2013,12,20,16,24.0,-21,1.0,1034.0,NE,4.92,0,0
34797,2013,12,20,20,57.0,-16,-5.0,1036.0,NE,1.79,0,0
34799,2013,12,20,22,68.0,-17,-2.0,1036.0,NE,4.02,0,0
34800,2013,12,20,23,46.0,-19,-4.0,1037.0,NE,5.81,0,0
34801,2013,12,21,0,37.0,-19,-4.0,1037.0,NE,6.7,0,0
34802,2013,12,21,1,28.0,-19,-5.0,1037.0,NE,9.83,0,0
34803,2013,12,21,2,22.0,-19,-3.0,1037.0,NE,13.85,0,0
34804,2013,12,21,3,22.0,-19,-4.0,1037.0,NE,17.87,0,0
34805,2013,12,21,4,17.0,-19,-5.0,1037.0,NE,21.0,0,0
34811,2013,12,21,10,41.0,-18,-1.0,1037.0,NE,4.02,0,0
34813,2013,12,21,12,42.0,-21,1.0,1035.0,NE,1.79,0,0
34845,2013,12,22,20,325.0,-12,-5.0,1031.0,NE,0.89,0,0
34848,2013,12,22,23,334.0,-13,-7.0,1031.0,NE,0.89,0,0
34849,2013,12,23,0,345.0,-14,-8.0,1031.0,NE,1.78,0,0
34859,2013,12,23,10,98.0,-17,3.0,1033.0,NE,4.02,0,0
34860,2013,12,23,11,66.0,-16,4.0,1032.0,NE,8.94,0,0
34861,2013,12,23,12,47.0,-17,4.0,1032.0,NE,13.86,0,0
34862,2013,12,23,13,34.0,-17,5.0,1031.0,NE,17.88,0,0
34863,2013,12,23,14,36.0,-18,6.0,1031.0,NE,21.01,0,0
34864,2013,12,23,15,36.0,-18,6.0,1031.0,NE,24.14,0,0
34865,2013,12,23,16,33.0,-19,5.0,1031.0,NE,25.93,0,0
34873,2013,12,24,0,247.0,-14,-6.0,1036.0,NE,0.89,0,0
34879,2013,12,24,6,377.0,-14,-9.0,1035.0,NE,1.79,0,0
34881,2013,12,24,8,332.0,-13,-9.0,1036.0,NE,1.79,0,0
34892,2013,12,24,19,309.0,-10,-4.0,1032.0,NE,0.89,0,0
34894,2013,12,24,21,294.0,-9,-4.0,1031.0,NE,0.89,0,0
34895,2013,12,24,22,302.0,-9,-4.0,1031.0,NE,1.78,0,0
34965,2013,12,27,20,64.0,-19,-3.0,1027.0,NE,0.89,0,0
34967,2013,12,27,22,108.0,-18,-5.0,1027.0,NE,1.79,0,0
35086,2014,1,1,21,70.0,-14,0.0,1017.0,NE,1.79,0,0
35089,2014,1,2,0,144.0,-13,-2.0,1019.0,NE,0.89,0,0
35096,2014,1,2,7,187.0,-9,-5.0,1020.0,NE,0.89,0,0
35111,2014,1,2,22,242.0,-8,-1.0,1017.0,NE,1.79,0,0
35127,2014,1,3,14,26.0,-18,9.0,1022.0,NE,1.79,0,0
35128,2014,1,3,15,21.0,-17,8.0,1022.0,NE,3.58,0,0
35149,2014,1,4,12,173.0,-6,0.0,1023.0,NE,1.79,0,0
35173,2014,1,5,12,54.0,-14,5.0,1025.0,NE,3.13,0,0
35174,2014,1,5,13,34.0,-14,5.0,1024.0,NE,6.26,0,0
35175,2014,1,5,14,32.0,-15,6.0,1024.0,NE,9.39,0,0
35176,2014,1,5,15,28.0,-15,6.0,1024.0,NE,12.52,0,0
35204,2014,1,6,19,167.0,-6,-2.0,1024.0,NE,0.89,0,0
35207,2014,1,6,22,185.0,-6,-1.0,1025.0,NE,0.89,0,0
35210,2014,1,7,1,208.0,-6,-2.0,1024.0,NE,0.89,0,0
35220,2014,1,7,11,124.0,-11,3.0,1027.0,NE,4.02,0,0
35221,2014,1,7,12,102.0,-14,3.0,1027.0,NE,8.94,0,0
35222,2014,1,7,13,77.0,-14,5.0,1026.0,NE,12.96,0,0
35223,2014,1,7,14,48.0,-16,5.0,1026.0,NE,16.98,0,0
35225,2014,1,7,16,31.0,-16,5.0,1027.0,NE,1.79,0,0
35238,2014,1,8,5,13.0,-20,-5.0,1034.0,NE,1.79,0,0
35241,2014,1,8,8,19.0,-20,-5.0,1035.0,NE,4.02,0,0
35280,2014,1,9,23,73.0,-21,-8.0,1031.0,NE,0.89,0,0
35305,2014,1,11,0,118.0,-19,-9.0,1032.0,NE,0.89,0,0
35306,2014,1,11,1,141.0,-19,-9.0,1032.0,NE,1.78,0,0
35313,2014,1,11,8,108.0,-20,-11.0,1032.0,NE,1.79,0,0
35340,2014,1,12,11,20.0,-26,1.0,1039.0,NE,1.79,0,0
35352,2014,1,12,23,57.0,-22,-9.0,1035.0,NE,0.89,0,0
35359,2014,1,13,6,84.0,-19,-12.0,1033.0,NE,0.89,0,0
35361,2014,1,13,8,112.0,-19,-11.0,1033.0,NE,0.89,0,0
35362,2014,1,13,9,120.0,-17,-8.0,1034.0,NE,2.68,0,0
35372,2014,1,13,19,115.0,-19,-6.0,1030.0,NE,1.79,0,0
35374,2014,1,13,21,177.0,-18,-7.0,1031.0,NE,1.79,0,0
35376,2014,1,13,23,299.0,-19,-8.0,1032.0,NE,1.79,0,0
35429,2014,1,16,4,671.0,-7,-3.0,1027.0,NE,1.79,0,0
35436,2014,1,16,11,476.0,-11,1.0,1028.0,NE,1.79,0,0
35437,2014,1,16,12,457.0,-11,2.0,1027.0,NE,5.81,0,0
35438,2014,1,16,13,327.0,-10,3.0,1027.0,NE,8.94,0,0
35478,2014,1,18,5,23.0,-16,-5.0,1033.0,NE,1.79,0,0
35479,2014,1,18,6,19.0,-16,-8.0,1033.0,NE,3.58,0,0
35480,2014,1,18,7,22.0,-17,-6.0,1034.0,NE,6.71,0,0
35484,2014,1,18,11,43.0,-20,4.0,1035.0,NE,4.02,0,0
35553,2014,1,21,8,22.0,-21,-5.0,1035.0,NE,3.13,0,0
35554,2014,1,21,9,23.0,-20,-3.0,1035.0,NE,6.26,0,0
35568,2014,1,21,23,113.0,-18,-5.0,1027.0,NE,0.89,0,0
35570,2014,1,22,1,137.0,-19,-6.0,1026.0,NE,0.89,0,0
35591,2014,1,22,22,258.0,-17,-5.0,1022.0,NE,1.79,0,0
35606,2014,1,23,13,235.0,-15,2.0,1015.0,NE,1.79,0,0
35610,2014,1,23,17,282.0,-14,1.0,1013.0,NE,0.89,0,0
35614,2014,1,23,21,325.0,-12,-5.0,1015.0,NE,1.79,0,0
35631,2014,1,24,14,122.0,-21,10.0,1016.0,NE,4.92,0,0
35632,2014,1,24,15,59.0,-22,10.0,1017.0,NE,8.94,0,0
35633,2014,1,24,16,47.0,-23,10.0,1017.0,NE,13.86,0,0
35634,2014,1,24,17,40.0,-24,9.0,1018.0,NE,17.88,0,0
35635,2014,1,24,18,32.0,-24,9.0,1019.0,NE,21.9,0,0
35636,2014,1,24,19,48.0,-25,8.0,1020.0,NE,25.92,0,0
35637,2014,1,24,20,32.0,-24,5.0,1021.0,NE,29.05,0,0
35639,2014,1,24,22,26.0,-23,4.0,1021.0,NE,1.79,0,0
35641,2014,1,25,0,54.0,-20,1.0,1023.0,NE,1.79,0,0
35651,2014,1,25,10,18.0,-20,6.0,1028.0,NE,4.02,0,0
35652,2014,1,25,11,14.0,-21,6.0,1028.0,NE,8.94,0,0
35653,2014,1,25,12,15.0,-22,6.0,1028.0,NE,14.75,0,0
35654,2014,1,25,13,15.0,-22,6.0,1027.0,NE,20.56,0,0
35655,2014,1,25,14,14.0,-24,6.0,1027.0,NE,26.37,0,0
35656,2014,1,25,15,19.0,-24,6.0,1027.0,NE,31.29,0,0
35657,2014,1,25,16,17.0,-24,5.0,1027.0,NE,35.31,0,0
35691,2014,1,27,2,132.0,-10,-6.0,1019.0,NE,0.89,0,0
35712,2014,1,27,23,11.0,-26,2.0,1027.0,NE,3.13,0,0
35713,2014,1,28,0,11.0,-24,2.0,1028.0,NE,4.92,0,0
35719,2014,1,28,6,17.0,-21,-4.0,1029.0,NE,3.13,0,0
35738,2014,1,29,1,72.0,-9,-5.0,1022.0,NE,1.79,0,0
35742,2014,1,29,5,81.0,-10,-7.0,1017.0,NE,0.89,0,0
35744,2014,1,29,7,84.0,-10,-7.0,1016.0,NE,0.89,0,0
35749,2014,1,29,12,132.0,-8,1.0,1013.0,NE,1.79,0,0
35755,2014,1,29,18,217.0,-8,-1.0,1011.0,NE,0.89,0,0
35756,2014,1,29,19,241.0,-9,-3.0,1012.0,NE,1.78,0,0
35771,2014,1,30,10,26.0,-24,4.0,1021.0,NE,4.02,0,0
35772,2014,1,30,11,16.0,-26,5.0,1021.0,NE,7.15,0,0
35773,2014,1,30,12,16.0,-27,7.0,1020.0,NE,8.94,0,0
35790,2014,1,31,5,150.0,-9,-4.0,1020.0,NE,0.89,0,0
35809,2014,2,1,0,183.0,-5,2.0,1019.0,NE,0.89,0,0
35820,2014,2,1,11,184.0,-7,3.0,1018.0,NE,0.89,0,0
35852,2014,2,2,19,8.0,-33,3.0,1020.0,NE,4.92,0,0
35853,2014,2,2,20,9.0,-34,3.0,1020.0,NE,10.73,0,0
35854,2014,2,2,21,7.0,-34,2.0,1021.0,NE,14.75,0,0
35855,2014,2,2,22,9.0,-33,2.0,1021.0,NE,18.77,0,0
35856,2014,2,2,23,8.0,-35,1.0,1022.0,NE,21.9,0,0
35857,2014,2,3,0,10.0,-35,1.0,1023.0,NE,26.82,0,0
35858,2014,2,3,1,8.0,-34,0.0,1024.0,NE,28.61,0,0
35859,2014,2,3,2,10.0,-29,0.0,1024.0,NE,30.4,0,0
35878,2014,2,3,21,11.0,-33,-3.0,1029.0,NE,4.02,0,0
35879,2014,2,3,22,13.0,-33,-5.0,1029.0,NE,5.81,0,0
35899,2014,2,4,18,17.0,-30,-2.0,1027.0,NE,0.89,0,0
35904,2014,2,4,23,126.0,-24,-6.0,1030.0,NE,0.89,0,0
35912,2014,2,5,7,148.0,-22,-11.0,1030.0,NE,0.89,0,0
35913,2014,2,5,8,114.0,-22,-11.0,1030.0,NE,1.78,0,0
35928,2014,2,5,23,125.0,-12,-5.0,1029.0,NE,1.79,0,0
35929,2014,2,6,0,139.0,-12,-4.0,1029.0,NE,2.68,0,0
35937,2014,2,6,8,155.0,-12,-7.0,1031.0,NE,0.89,0,0
35983,2014,2,8,6,132.0,-6,-4.0,1024.0,NE,1.79,0,0
35984,2014,2,8,7,147.0,-7,-4.0,1025.0,NE,2.68,0,0
35987,2014,2,8,10,79.0,-6,-3.0,1028.0,NE,1.79,0,0
35990,2014,2,8,13,14.0,-14,0.0,1027.0,NE,4.02,0,0
35992,2014,2,8,15,6.0,-16,1.0,1027.0,NE,3.13,0,0
36031,2014,2,10,6,8.0,-21,-10.0,1037.0,NE,1.79,0,0
36034,2014,2,10,9,13.0,-20,-6.0,1038.0,NE,4.92,0,0
36035,2014,2,10,10,22.0,-21,-5.0,1038.0,NE,8.94,0,0
36051,2014,2,11,2,83.0,-15,-10.0,1030.0,NE,0.89,0,0
36071,2014,2,11,22,184.0,-13,-7.0,1028.0,NE,0.89,0,0
36073,2014,2,12,0,220.0,-13,-8.0,1029.0,NE,0.89,0,0
36074,2014,2,12,1,268.0,-14,-10.0,1029.0,NE,1.78,0,0
36082,2014,2,12,9,87.0,-18,-3.0,1034.0,NE,3.13,0,0
36083,2014,2,12,10,66.0,-18,0.0,1034.0,NE,4.92,0,0
36084,2014,2,12,11,44.0,-22,1.0,1034.0,NE,8.05,0,0
36085,2014,2,12,12,36.0,-23,2.0,1033.0,NE,11.18,0,0
36117,2014,2,13,20,239.0,-10,-3.0,1032.0,NE,1.79,0,0
36118,2014,2,13,21,250.0,-10,-3.0,1032.0,NE,3.58,0,0
36119,2014,2,13,22,243.0,-10,-2.0,1031.0,NE,5.37,0,0
36120,2014,2,13,23,251.0,-10,-3.0,1031.0,NE,6.26,0,0
36121,2014,2,14,0,263.0,-10,-4.0,1031.0,NE,7.15,0,0
36123,2014,2,14,2,261.0,-11,-7.0,1029.0,NE,0.89,0,0
36124,2014,2,14,3,276.0,-11,-7.0,1029.0,NE,1.78,0,0
36130,2014,2,14,9,206.0,-8,-4.0,1028.0,NE,0.89,0,0
36143,2014,2,14,22,436.0,-8,-4.0,1025.0,NE,0.89,0,0
36153,2014,2,15,8,319.0,-9,-4.0,1025.0,NE,0.89,0,0
36198,2014,2,17,5,52.0,-10,-3.0,1034.0,NE,0.89,0,0
36238,2014,2,18,21,93.0,-11,-1.0,1029.0,NE,1.79,0,0
36241,2014,2,19,0,118.0,-11,-2.0,1029.0,NE,1.79,0,0
36242,2014,2,19,1,116.0,-11,-3.0,1029.0,NE,3.58,0,0
36253,2014,2,19,12,38.0,-17,4.0,1029.0,NE,1.79,0,0
36256,2014,2,19,15,18.0,-18,6.0,1027.0,NE,1.79,0,0
36286,2014,2,20,21,394.0,-6,-3.0,1030.0,NE,0.89,0,0
36304,2014,2,21,15,327.0,-6,4.0,1026.0,NE,1.79,0,0
36310,2014,2,21,21,330.0,-6,-1.0,1029.0,NE,0.89,0,0
36326,2014,2,22,13,377.0,-5,6.0,1029.0,NE,1.79,0,0
36331,2014,2,22,18,335.0,-4,4.0,1029.0,NE,0.89,0,0
36361,2014,2,24,0,348.0,-5,2.0,1030.0,NE,0.89,0,0
36370,2014,2,24,9,323.0,-5,3.0,1029.0,NE,1.79,0,0
36371,2014,2,24,10,350.0,-5,4.0,1029.0,NE,3.58,0,0
36383,2014,2,24,22,353.0,-5,0.0,1027.0,NE,0.89,0,0
36384,2014,2,24,23,357.0,-4,0.0,1027.0,NE,1.78,0,0
36387,2014,2,25,2,453.0,-5,-2.0,1027.0,NE,0.89,0,0
36406,2014,2,25,21,523.0,-4,2.0,1026.0,NE,1.79,0,0
36410,2014,2,26,1,532.0,-4,1.0,1025.0,NE,0.89,0,0
36430,2014,2,26,21,58.0,2,6.0,1024.0,NE,3.13,0,1
36445,2014,2,27,12,8.0,-18,7.0,1031.0,NE,4.02,0,0
36449,2014,2,27,16,17.0,-19,8.0,1028.0,NE,1.79,0,0
36450,2014,2,27,17,18.0,-20,7.0,1027.0,NE,3.58,0,0
36457,2014,2,28,0,42.0,-12,-2.0,1028.0,NE,1.79,0,0
36484,2014,3,1,3,210.0,-6,-2.0,1024.0,NE,1.79,0,0
36508,2014,3,2,3,124.0,-6,-1.0,1023.0,NE,1.79,0,0
36515,2014,3,2,10,154.0,-8,3.0,1025.0,NE,1.79,0,0
36541,2014,3,3,12,260.0,-6,3.0,1022.0,NE,1.79,0,0
36543,2014,3,3,14,322.0,-7,3.0,1020.0,NE,1.79,0,0
36544,2014,3,3,15,308.0,-8,3.0,1020.0,NE,3.58,0,0
36558,2014,3,4,5,75.0,-6,-1.0,1025.0,NE,1.79,0,0
36581,2014,3,5,4,14.0,-17,-6.0,1030.0,NE,0.89,0,0
36606,2014,3,6,5,9.0,-22,-3.0,1031.0,NE,1.79,0,0
36610,2014,3,6,9,23.0,-27,2.0,1033.0,NE,3.13,0,0
36611,2014,3,6,10,16.0,-27,4.0,1033.0,NE,6.26,0,0
36628,2014,3,7,3,91.0,-10,-4.0,1030.0,NE,1.79,0,0
36629,2014,3,7,4,99.0,-10,-4.0,1030.0,NE,3.58,0,0
36630,2014,3,7,5,97.0,-10,-5.0,1031.0,NE,4.47,0,0
36634,2014,3,7,9,92.0,-15,2.0,1032.0,NE,3.13,0,0
36636,2014,3,7,11,40.0,-26,5.0,1031.0,NE,4.92,0,0
36637,2014,3,7,12,26.0,-26,7.0,1031.0,NE,8.94,0,0
36639,2014,3,7,14,14.0,-26,8.0,1028.0,NE,3.13,0,0
36669,2014,3,8,20,206.0,-8,2.0,1022.0,NE,1.79,0,0
36672,2014,3,8,23,218.0,-6,0.0,1024.0,NE,0.89,0,0
36676,2014,3,9,3,112.0,-9,-3.0,1025.0,NE,0.89,0,0
36681,2014,3,9,8,114.0,-7,0.0,1028.0,NE,1.79,0,0
36703,2014,3,10,6,78.0,-8,-3.0,1027.0,NE,0.89,0,0
36705,2014,3,10,8,76.0,-7,0.0,1027.0,NE,0.89,0,0
36727,2014,3,11,6,259.0,-4,0.0,1017.0,NE,0.89,0,0
36739,2014,3,11,18,202.0,-7,12.0,1017.0,NE,3.13,0,0
36740,2014,3,11,19,168.0,-13,13.0,1018.0,NE,10.28,0,0
36741,2014,3,11,20,13.0,-13,11.0,1020.0,NE,17.43,0,0
36742,2014,3,11,21,18.0,-11,10.0,1021.0,NE,26.37,0,0
36743,2014,3,11,22,18.0,-9,9.0,1023.0,NE,34.42,0,0
36746,2014,3,12,1,11.0,-11,7.0,1025.0,NE,5.81,0,0
36747,2014,3,12,2,14.0,-11,7.0,1025.0,NE,9.83,0,0
36755,2014,3,12,10,12.0,-23,7.0,1028.0,NE,5.81,0,0
36756,2014,3,12,11,13.0,-24,8.0,1028.0,NE,11.62,0,0
36761,2014,3,12,16,13.0,-25,10.0,1023.0,NE,3.13,0,0
36819,2014,3,15,2,69.0,-12,2.0,1012.0,NE,0.89,0,0
36822,2014,3,15,5,82.0,-9,1.0,1010.0,NE,0.89,0,0
36824,2014,3,15,7,93.0,-7,1.0,1011.0,NE,0.89,0,0
36870,2014,3,17,5,150.0,-4,4.0,1010.0,NE,0.89,0,0
36891,2014,3,18,2,21.0,-13,13.0,1020.0,NE,5.81,0,0
36892,2014,3,18,3,17.0,-12,11.0,1021.0,NE,9.83,0,0
36893,2014,3,18,4,15.0,-12,11.0,1021.0,NE,12.96,0,0
36895,2014,3,18,6,17.0,-12,8.0,1022.0,NE,3.13,0,0
36896,2014,3,18,7,14.0,-10,6.0,1023.0,NE,6.26,0,0
36897,2014,3,18,8,20.0,-12,13.0,1024.0,NE,10.28,0,0
36898,2014,3,18,9,18.0,-12,14.0,1024.0,NE,14.3,0,0
36917,2014,3,19,4,73.0,-7,5.0,1021.0,NE,1.79,0,0
36928,2014,3,19,15,76.0,-4,13.0,1022.0,NE,3.13,0,0
36929,2014,3,19,16,66.0,-4,12.0,1022.0,NE,6.26,0,0
36950,2014,3,20,13,14.0,-17,16.0,1026.0,NE,3.13,0,0
36959,2014,3,20,22,11.0,-11,7.0,1024.0,NE,1.79,0,0
36995,2014,3,22,10,66.0,-17,18.0,1018.0,NE,4.92,0,0
36997,2014,3,22,12,37.0,-20,22.0,1017.0,NE,4.92,0,0
36999,2014,3,22,14,17.0,-22,23.0,1016.0,NE,5.81,0,0
37000,2014,3,22,15,17.0,-22,23.0,1017.0,NE,11.62,0,0
37001,2014,3,22,16,11.0,-19,22.0,1017.0,NE,17.43,0,0
37002,2014,3,22,17,16.0,-22,22.0,1017.0,NE,22.35,0,0
37003,2014,3,22,18,11.0,-21,21.0,1018.0,NE,27.27,0,0
37009,2014,3,23,0,98.0,-9,8.0,1025.0,NE,1.79,0,0
37012,2014,3,23,3,125.0,-7,6.0,1026.0,NE,0.89,0,0
37017,2014,3,23,8,173.0,-5,9.0,1027.0,NE,1.79,0,0
37034,2014,3,24,1,248.0,-2,6.0,1018.0,NE,0.89,0,0
37038,2014,3,24,5,262.0,-1,4.0,1016.0,NE,0.89,0,0
37040,2014,3,24,7,262.0,0,5.0,1016.0,NE,0.89,0,0
37057,2014,3,25,0,290.0,2,10.0,1011.0,NE,0.89,0,0
37059,2014,3,25,2,326.0,1,8.0,1011.0,NE,0.89,0,0
37082,2014,3,26,1,201.0,4,11.0,1010.0,NE,0.89,0,0
37083,2014,3,26,2,226.0,3,10.0,1010.0,NE,1.78,0,0
37104,2014,3,26,23,414.0,7,13.0,1011.0,NE,0.89,0,0
37105,2014,3,27,0,465.0,7,12.0,1011.0,NE,1.78,0,0
37110,2014,3,27,5,358.0,6,10.0,1012.0,NE,0.89,0,0
37111,2014,3,27,6,389.0,7,12.0,1012.0,NE,1.78,0,0
37121,2014,3,27,16,82.0,0,15.0,1010.0,NE,0.89,0,0
37137,2014,3,28,8,175.0,9,13.0,1008.0,NE,3.13,0,3
37141,2014,3,28,12,100.0,6,19.0,1008.0,NE,4.02,0,0
37142,2014,3,28,13,83.0,5,22.0,1007.0,NE,8.04,0,0
37151,2014,3,28,22,217.0,8,14.0,1011.0,NE,0.89,0,0
37163,2014,3,29,10,22.0,0,18.0,1015.0,NE,4.92,0,0
37169,2014,3,29,16,23.0,-3,23.0,1011.0,NE,1.79,0,0
37184,2014,3,30,7,44.0,1,10.0,1016.0,NE,3.13,0,0
37234,2014,4,1,9,216.0,7,15.0,1015.0,NE,1.79,0,0
37248,2014,4,1,23,80.0,3,15.0,1010.0,NE,0.89,0,0
37252,2014,4,2,3,119.0,4,12.0,1010.0,NE,1.79,0,0
37255,2014,4,2,6,124.0,3,9.0,1011.0,NE,1.79,0,0
37256,2014,4,2,7,138.0,5,10.0,1012.0,NE,2.68,0,0
37257,2014,4,2,8,160.0,5,15.0,1013.0,NE,4.47,0,0
37258,2014,4,2,9,163.0,4,17.0,1014.0,NE,6.26,0,0
37259,2014,4,2,10,119.0,-1,20.0,1014.0,NE,11.18,0,0
37260,2014,4,2,11,80.0,0,22.0,1015.0,NE,16.1,0,0
37261,2014,4,2,12,84.0,-2,23.0,1015.0,NE,21.02,0,0
37262,2014,4,2,13,76.0,-2,23.0,1015.0,NE,25.94,0,0
37276,2014,4,3,3,52.0,-1,10.0,1024.0,NE,3.13,0,0
37278,2014,4,3,5,53.0,-16,11.0,1025.0,NE,4.02,0,0
37287,2014,4,3,14,12.0,-28,19.0,1022.0,NE,5.81,0,0
37288,2014,4,3,15,14.0,-28,18.0,1022.0,NE,12.96,0,0
37289,2014,4,3,16,9.0,-29,17.0,1021.0,NE,20.11,0,0
37290,2014,4,3,17,7.0,-29,17.0,1021.0,NE,24.13,0,0
37291,2014,4,3,18,7.0,-30,16.0,1021.0,NE,28.15,0,0
37303,2014,4,4,6,37.0,-5,4.0,1015.0,NE,1.79,0,0
37304,2014,4,4,7,42.0,-5,6.0,1015.0,NE,3.58,0,0
37310,2014,4,4,13,31.0,-10,23.0,1009.0,NE,3.13,0,0
37311,2014,4,4,14,29.0,-12,25.0,1009.0,NE,7.15,0,0
37312,2014,4,4,15,24.0,-12,25.0,1008.0,NE,11.17,0,0
37314,2014,4,4,17,11.0,-15,22.0,1010.0,NE,7.15,0,0
37315,2014,4,4,18,16.0,-21,20.0,1012.0,NE,14.3,0,0
37316,2014,4,4,19,14.0,-18,18.0,1014.0,NE,21.45,0,0
37317,2014,4,4,20,20.0,-19,17.0,1017.0,NE,26.37,0,0
